match_id,season,date,venue,team,opp,is_home,toss_won,team_bats_first,toss_won_bat_first,form_rate,form_diff,home_toss_won,home_toss_bat_first,elo_team,elo_opp,venue_win_rate,win_flag,is_home_x_toss_won,elo_diff
1195598,2019/20,2020-01-07,"Simonds Stadium, South Geelong, Victoria",Perth Scorchers,Melbourne Renegades,0,1,0,0,0.375,0.125,0,0,1501.7658143763783,1472.7383379621906,1.0,1,0,29.02747641418773
1195599,2019/20,2020-01-08,Adelaide Oval,Adelaide Strikers,Sydney Sixers,1,0,1,0,0.625,0.125,0,0,1523.8875850283296,1531.9109596631542,1.0,0,0,-8.023374634824677
1195599,2019/20,2020-01-08,Adelaide Oval,Sydney Sixers,Adelaide Strikers,0,1,0,0,0.5,-0.125,0,0,1531.9109596631542,1523.8875850283296,1.0,1,0,8.023374634824677
1195600,2019/20,2020-01-08,Melbourne Cricket Ground,Melbourne Stars,Sydney Thunder,1,1,0,0,0.75,0.25,1,0,1525.7279060897536,1457.3666512327284,1.0,1,1,68.36125485702519
1195600,2019/20,2020-01-08,Melbourne Cricket Ground,Sydney Thunder,Melbourne Stars,0,0,1,0,0.5,-0.25,1,0,1457.3666512327284,1525.7279060897536,1.0,0,0,-68.36125485702519
1195601,2019/20,2020-01-09,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Hobart Hurricanes,1,0,0,0,0.625,0.25,0,0,1476.793702024692,1509.809043622773,1.0,1,0,-33.01534159808102
1195601,2019/20,2020-01-09,"Brisbane Cricket Ground, Woolloongabba",Hobart Hurricanes,Brisbane Heat,0,1,1,1,0.375,-0.25,0,0,1509.809043622773,1476.793702024692,1.0,0,0,33.01534159808102
1195602,2019/20,2020-01-10,Docklands Stadium,Melbourne Renegades,Melbourne Stars,1,0,1,0,0.125,-0.625,0,0,1463.571877361808,1533.7853152309638,1.0,0,0,-70.21343786915577
1195602,2019/20,2020-01-10,Docklands Stadium,Melbourne Stars,Melbourne Renegades,0,1,0,0,0.75,0.625,0,0,1533.7853152309638,1463.571877361808,1.0,1,0,70.21343786915577
1195603,2019/20,2020-01-11,Sydney Showground Stadium,Sydney Thunder,Hobart Hurricanes,1,1,0,0,0.5,0.125,1,0,1449.3092420915182,1498.8616356567597,1.0,1,1,-49.55239356524157
1195603,2019/20,2020-01-11,Sydney Showground Stadium,Hobart Hurricanes,Sydney Thunder,0,0,1,0,0.375,-0.125,1,0,1498.8616356567597,1449.3092420915182,1.0,0,0,49.55239356524157
1195604,2019/20,2020-01-11,Perth Stadium,Perth Scorchers,Brisbane Heat,1,1,1,1,0.375,-0.25,1,1,1510.932274976761,1487.7411099907054,1.0,1,1,23.191164986055583
1195604,2019/20,2020-01-11,Perth Stadium,Brisbane Heat,Perth Scorchers,0,0,0,0,0.625,0.25,1,1,1487.7411099907054,1510.932274976761,1.0,0,0,-23.191164986055583
1195605,2019/20,2020-01-12,Adelaide Oval,Adelaide Strikers,Melbourne Renegades,1,1,1,1,0.5,0.5,1,1,1514.1184752711413,1455.565713036578,1.0,1,1,58.55276223456326
1195605,2019/20,2020-01-12,Adelaide Oval,Melbourne Renegades,Adelaide Strikers,0,0,0,0,0.0,-0.5,1,1,1455.565713036578,1514.1184752711413,1.0,0,0,-58.55276223456326
1195606,2019/20,2020-01-12,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,1,0,1,0,0.875,0.25,0,0,1541.7914795561937,1541.6800694203425,1.0,1,0,0.11141013585120163
1195606,2019/20,2020-01-12,Melbourne Cricket Ground,Sydney Sixers,Melbourne Stars,0,1,0,0,0.625,-0.25,0,0,1541.6800694203425,1541.7914795561937,1.0,0,0,-0.11141013585120163
1195607,2019/20,2020-01-13,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,1,1,0,0,0.375,-0.125,1,0,1487.444995598818,1520.2657691704387,1.0,0,1,-32.82077357162075
1195607,2019/20,2020-01-13,Bellerive Oval,Perth Scorchers,Hobart Hurricanes,0,0,1,0,0.5,0.125,1,0,1520.2657691704387,1487.444995598818,1.0,1,0,32.82077357162075
1195608,2019/20,2020-01-14,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Adelaide Strikers,1,0,0,0,0.5,-0.125,0,0,1478.4076157970276,1522.4489671461226,1.0,1,0,-44.041351349095066
1195608,2019/20,2020-01-14,"Brisbane Cricket Ground, Woolloongabba",Adelaide Strikers,Brisbane Heat,0,1,1,1,0.625,0.125,0,0,1522.4489671461226,1478.4076157970276,1.0,0,0,44.041351349095066
1195609,2019/20,2020-01-15,Manuka Oval,Sydney Thunder,Melbourne Renegades,0,0,0,0,0.625,0.625,0,0,1460.72588214946,1447.2352211615967,1.0,0,0,13.490660987863293
1195609,2019/20,2020-01-15,Manuka Oval,Melbourne Renegades,Sydney Thunder,0,1,1,1,0.0,-0.625,0,0,1447.2352211615967,1460.72588214946,1.0,1,0,-13.490660987863293
1195610,2019/20,2020-01-15,Perth Stadium,Perth Scorchers,Melbourne Stars,1,1,1,1,0.625,-0.25,1,1,1529.3239113506372,1551.7882729148284,1.0,0,1,-22.464361564191222
1195610,2019/20,2020-01-15,Perth Stadium,Melbourne Stars,Perth Scorchers,0,0,0,0,0.875,0.25,1,1,1551.7882729148284,1529.3239113506372,1.0,1,0,22.464361564191222
1195612,2019/20,2020-01-17,Adelaide Oval,Adelaide Strikers,Brisbane Heat,1,0,0,0,0.5,-0.125,0,0,1511.188101300374,1489.6684816427762,1.0,1,0,21.519619657597786
1195612,2019/20,2020-01-17,Adelaide Oval,Brisbane Heat,Adelaide Strikers,0,1,1,1,0.625,0.125,0,0,1489.6684816427762,1511.188101300374,1.0,0,0,-21.519619657597786
1195613,2019/20,2020-01-18,Melbourne Cricket Ground,Melbourne Stars,Perth Scorchers,1,1,1,1,0.875,0.375,1,1,1561.1425961374641,1519.9695881280015,1.0,1,1,41.17300800946259
1195613,2019/20,2020-01-18,Melbourne Cricket Ground,Perth Scorchers,Melbourne Stars,0,0,0,0,0.5,-0.375,1,1,1519.9695881280015,1561.1425961374641,1.0,0,0,-41.17300800946259
1195614,2019/20,2020-01-18,Sydney Showground Stadium,Sydney Thunder,Sydney Sixers,1,1,0,0,0.5,-0.125,1,0,1450.3377847399274,1531.6832760617078,1.0,1,1,-81.3454913217804
1195614,2019/20,2020-01-18,Sydney Showground Stadium,Sydney Sixers,Sydney Thunder,0,0,1,0,0.625,0.125,1,0,1531.6832760617078,1450.3377847399274,1.0,0,0,81.3454913217804
1195615,2019/20,2020-01-19,Aurora Stadium,Hobart Hurricanes,Adelaide Strikers,0,1,0,0,0.25,-0.25,0,0,1478.3868534186195,1520.5695077067323,1.0,0,0,-42.18265428811287
1195615,2019/20,2020-01-19,Aurora Stadium,Adelaide Strikers,Hobart Hurricanes,0,0,1,0,0.5,0.25,0,0,1520.5695077067323,1478.3868534186195,1.0,1,0,42.18265428811287
1195616,2019/20,2020-01-19,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Melbourne Renegades,1,1,0,0,0.625,0.5,1,0,1480.2870752364179,1457.6233185711292,1.0,0,1,22.6637566652887
1195616,2019/20,2020-01-19,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,0,0,1,0,0.125,-0.5,1,0,1457.6233185711292,1480.2870752364179,1.0,1,0,-22.6637566652887
1195617,2019/20,2020-01-20,Sydney Cricket Ground,Sydney Sixers,Melbourne Stars,1,0,1,0,0.5,-0.5,0,0,1519.3838284380538,1569.96305817341,1.0,1,0,-50.57922973535619
1195617,2019/20,2020-01-20,Sydney Cricket Ground,Melbourne Stars,Sydney Sixers,0,1,0,0,1.0,0.5,0,0,1569.96305817341,1519.3838284380538,1.0,0,0,50.57922973535619
1195618,2019/20,2020-01-20,Perth Stadium,Perth Scorchers,Sydney Thunder,1,0,0,0,0.5,0.0,0,0,1511.1491260920557,1462.6372323635815,1.0,1,0,48.511893728474206
1195618,2019/20,2020-01-20,Perth Stadium,Sydney Thunder,Perth Scorchers,0,1,1,1,0.5,0.0,0,0,1462.6372323635815,1511.1491260920557,1.0,0,0,-48.511893728474206
1195619,2019/20,2020-01-21,Docklands Stadium,Melbourne Renegades,Hobart Hurricanes,1,1,0,0,0.25,0.0,1,0,1468.274710262415,1469.5950371249085,1.0,0,1,-1.3203268624934026
1195619,2019/20,2020-01-21,Docklands Stadium,Hobart Hurricanes,Melbourne Renegades,0,0,1,0,0.25,0.0,1,0,1469.5950371249085,1468.274710262415,1.0,1,0,1.3203268624934026
1195620,2019/20,2020-01-22,Adelaide Oval,Adelaide Strikers,Melbourne Stars,1,0,1,0,0.5,-0.375,0,0,1529.3613240004433,1558.5174687242206,1.0,1,0,-29.156144723777288
1195620,2019/20,2020-01-22,Adelaide Oval,Melbourne Stars,Adelaide Strikers,0,1,0,0,0.875,0.375,0,0,1558.5174687242206,1529.3613240004433,1.0,0,0,29.156144723777288
1195621,2019/20,2020-01-23,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,1,0,1,0,0.5,-0.125,0,0,1469.635683545132,1530.8294178872432,1.0,0,0,-61.193734342111156
1195621,2019/20,2020-01-23,"Brisbane Cricket Ground, Woolloongabba",Sydney Sixers,Brisbane Heat,0,1,0,0,0.625,0.125,0,0,1530.8294178872432,1469.635683545132,1.0,1,0,61.193734342111156
1195622,2019/20,2020-01-24,Bellerive Oval,Hobart Hurricanes,Sydney Thunder,1,1,1,1,0.25,-0.125,1,1,1479.5570352459506,1454.0245130777696,1.0,1,1,25.532522168181004
1195622,2019/20,2020-01-24,Bellerive Oval,Sydney Thunder,Hobart Hurricanes,0,0,0,0,0.375,0.125,1,1,1454.0245130777696,1479.5570352459506,1.0,0,0,-25.532522168181004
1195623,2019/20,2020-01-24,Perth Stadium,Perth Scorchers,Adelaide Strikers,1,0,0,0,0.625,0.125,0,0,1519.7618453778675,1540.1985409274366,1.0,0,0,-20.436695549569095
1195623,2019/20,2020-01-24,Perth Stadium,Adelaide Strikers,Perth Scorchers,0,1,1,1,0.5,-0.125,0,0,1540.1985409274366,1519.7618453778675,1.0,1,0,20.436695549569095
1195624,2019/20,2020-01-25,Sydney Cricket Ground,Sydney Sixers,Melbourne Renegades,1,1,0,0,0.75,0.5,1,0,1539.0861102371375,1458.312712141373,1.0,1,1,80.7733980957646
1195624,2019/20,2020-01-25,Sydney Cricket Ground,Melbourne Renegades,Sydney Sixers,0,0,1,0,0.25,-0.5,1,0,1458.312712141373,1539.0861102371375,1.0,0,0,-80.7733980957646
1195625,2019/20,2020-01-25,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,1,0,0,0,0.75,0.25,0,0,1547.6802517972274,1461.3789911952376,1.0,0,0,86.30126060198972
1195625,2019/20,2020-01-25,Melbourne Cricket Ground,Brisbane Heat,Melbourne Stars,0,1,1,1,0.5,-0.25,0,0,1461.3789911952376,1547.6802517972274,1.0,1,0,-86.30126060198972
1195626,2019/20,2020-01-26,Sydney Showground Stadium,Sydney Thunder,Perth Scorchers,1,0,0,0,0.25,-0.25,0,0,1444.7580780605786,1510.349383293807,1.0,1,0,-65.59130523322847
1195626,2019/20,2020-01-26,Sydney Showground Stadium,Perth Scorchers,Sydney Thunder,0,1,1,1,0.5,0.25,0,0,1510.349383293807,1444.7580780605786,1.0,0,0,65.59130523322847
1195627,2019/20,2020-01-26,Adelaide Oval,Adelaide Strikers,Hobart Hurricanes,1,0,0,0,0.625,0.25,0,0,1549.6110030114971,1488.8234702631416,1.0,0,0,60.78753274835549
1195627,2019/20,2020-01-26,Adelaide Oval,Hobart Hurricanes,Adelaide Strikers,0,1,1,1,0.375,-0.25,0,0,1488.8234702631416,1549.6110030114971,1.0,1,0,-60.78753274835549
1195628,2019/20,2020-01-27,Docklands Stadium,Melbourne Renegades,Brisbane Heat,1,0,0,0,0.25,-0.25,0,0,1450.5965583471468,1473.8130846158213,1.0,1,0,-23.216526268674443
1195628,2019/20,2020-01-27,Docklands Stadium,Brisbane Heat,Melbourne Renegades,0,1,1,1,0.5,0.25,0,0,1473.8130846158213,1450.5965583471468,1.0,0,0,23.216526268674443
1195629,2019/20,2020-01-30,Bellerive Oval,Hobart Hurricanes,Sydney Thunder,1,0,0,0,0.5,0.125,0,0,1500.5554395022832,1456.6238345627396,1.0,0,0,43.931604939543604
1195629,2019/20,2020-01-30,Bellerive Oval,Sydney Thunder,Hobart Hurricanes,0,1,1,1,0.375,-0.125,0,0,1456.6238345627396,1500.5554395022832,1.0,1,0,-43.931604939543604
1195630,2019/20,2020-01-31,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,1,1,0,0,0.625,-0.125,1,0,1535.2461583766437,1546.8022640313636,1.0,0,1,-11.556105654719886
1195630,2019/20,2020-01-31,Melbourne Cricket Ground,Sydney Sixers,Melbourne Stars,0,0,1,0,0.75,0.125,1,0,1546.8022640313636,1535.2461583766437,1.0,1,0,11.556105654719886
1195631,2019/20,2020-02-01,Adelaide Oval,Adelaide Strikers,Sydney Thunder,1,1,0,0,0.625,0.125,1,0,1537.8790337723556,1467.8815917465472,1.0,0,1,69.99744202580837
1195631,2019/20,2020-02-01,Adelaide Oval,Sydney Thunder,Adelaide Strikers,0,0,1,0,0.5,-0.125,1,0,1467.8815917465472,1537.8790337723556,1.0,1,0,-69.99744202580837
1195632,2019/20,2020-02-06,Melbourne Cricket Ground,Melbourne Stars,Sydney Thunder,1,1,1,1,0.5,-0.125,1,1,1525.578647232126,1479.8694569657687,1.0,1,1,45.70919026635738
1195632,2019/20,2020-02-06,Melbourne Cricket Ground,Sydney Thunder,Melbourne Stars,0,0,0,0,0.625,0.125,1,1,1479.8694569657687,1525.578647232126,1.0,0,0,-45.70919026635738
1195633,2019/20,2020-02-08,Sydney Cricket Ground,Sydney Sixers,Melbourne Stars,1,0,1,0,0.75,0.25,0,0,1556.4697751758813,1534.2705692257066,1.0,1,0,22.1992059501747
1195633,2019/20,2020-02-08,Sydney Cricket Ground,Melbourne Stars,Sydney Sixers,0,1,0,0,0.5,-0.25,0,0,1534.2705692257066,1556.4697751758813,1.0,0,0,-22.1992059501747
1226852,2020/21,2020-12-10,Bellerive Oval,Hobart Hurricanes,Sydney Sixers,1,0,1,0,0.375,-0.375,0,0,1489.2976823184756,1565.831698746787,1.0,1,0,-76.53401642831136
1226852,2020/21,2020-12-10,Bellerive Oval,Sydney Sixers,Hobart Hurricanes,0,1,0,0,0.75,0.375,0,0,1565.831698746787,1489.2976823184756,1.0,0,0,76.53401642831136
1226872,2020/21,2020-12-11,Manuka Oval,Brisbane Heat,Melbourne Stars,0,0,1,0,0.375,0.0,0,0,1463.1458520993299,1524.908645654801,1.0,0,0,-61.762793555471035
1226872,2020/21,2020-12-11,Manuka Oval,Melbourne Stars,Brisbane Heat,0,1,0,0,0.375,0.0,0,0,1524.908645654801,1463.1458520993299,1.0,1,0,61.762793555471035
1226828,2020/21,2020-12-12,Manuka Oval,Melbourne Stars,Sydney Thunder,0,1,1,1,0.375,-0.125,0,0,1533.1494614842823,1471.1775349721881,1.0,1,0,61.971926512094115
1226828,2020/21,2020-12-12,Manuka Oval,Sydney Thunder,Melbourne Stars,0,0,0,0,0.5,0.125,0,0,1471.1775349721881,1533.1494614842823,1.0,0,0,-61.971926512094115
1226841,2020/21,2020-12-12,Bellerive Oval,Perth Scorchers,Melbourne Renegades,0,1,1,1,0.5,0.125,0,0,1498.483626791646,1461.2637908636382,1.0,0,0,37.2198359280078
1226841,2020/21,2020-12-12,Bellerive Oval,Melbourne Renegades,Perth Scorchers,0,0,0,0,0.375,-0.125,0,0,1461.2637908636382,1498.483626791646,1.0,1,0,-37.2198359280078
1226837,2020/21,2020-12-13,Bellerive Oval,Sydney Sixers,Melbourne Renegades,0,0,1,0,0.625,0.125,0,0,1553.663824716259,1472.330984512498,1.0,1,0,81.33284020376095
1226837,2020/21,2020-12-13,Bellerive Oval,Melbourne Renegades,Sydney Sixers,0,1,0,0,0.5,-0.125,0,0,1472.330984512498,1553.663824716259,1.0,0,0,-81.33284020376095
1226850,2020/21,2020-12-13,Bellerive Oval,Hobart Hurricanes,Adelaide Strikers,1,0,1,0,0.5,-0.125,0,0,1501.4655563490037,1525.891168553134,1.0,1,0,-24.425612204130402
1226850,2020/21,2020-12-13,Bellerive Oval,Adelaide Strikers,Hobart Hurricanes,0,1,0,0,0.625,0.125,0,0,1525.891168553134,1501.4655563490037,1.0,0,0,24.425612204130402
1226866,2020/21,2020-12-14,Manuka Oval,Brisbane Heat,Sydney Thunder,0,1,1,1,0.25,-0.25,0,0,1454.9050362698486,1462.9425515727958,1.0,0,0,-8.037515302947213
1226866,2020/21,2020-12-14,Manuka Oval,Sydney Thunder,Brisbane Heat,0,0,0,0,0.5,0.25,0,0,1462.9425515727958,1454.9050362698486,1.0,1,0,8.037515302947213
1226863,2020/21,2020-12-15,Aurora Stadium,Hobart Hurricanes,Adelaide Strikers,0,0,1,0,0.625,0.125,0,0,1512.1674260429693,1515.1892988591685,1.0,0,0,-3.0218728161992203
1226863,2020/21,2020-12-15,Aurora Stadium,Adelaide Strikers,Hobart Hurricanes,0,1,0,0,0.5,-0.125,0,0,1515.1892988591685,1512.1674260429693,1.0,1,0,3.0218728161992203
1226830,2020/21,2020-12-19,Bellerive Oval,Melbourne Renegades,Hobart Hurricanes,0,0,1,0,0.5,-0.125,1,0,1464.6300872579613,1502.2544003410483,1.0,0,0,-37.62431308308692
1226830,2020/21,2020-12-19,Bellerive Oval,Hobart Hurricanes,Melbourne Renegades,1,1,0,0,0.625,0.125,1,0,1502.2544003410483,1464.6300872579613,1.0,1,1,37.62431308308692
1226873,2020/21,2020-12-20,Bellerive Oval,Sydney Sixers,Adelaide Strikers,0,0,1,0,0.75,0.125,0,0,1561.3647219707955,1525.1023245610895,1.0,1,0,36.262397409705954
1226873,2020/21,2020-12-20,Bellerive Oval,Adelaide Strikers,Sydney Sixers,0,1,0,0,0.625,-0.125,0,0,1525.1023245610895,1561.3647219707955,1.0,0,0,-36.262397409705954
1226831,2020/21,2020-12-22,Manuka Oval,Perth Scorchers,Sydney Thunder,0,0,1,0,0.375,-0.125,0,0,1487.4164331427862,1472.7112545461948,1.0,0,0,14.705178596591395
1226831,2020/21,2020-12-22,Manuka Oval,Sydney Thunder,Perth Scorchers,0,1,0,0,0.5,0.125,0,0,1472.7112545461948,1487.4164331427862,1.0,1,0,-14.705178596591395
1226881,2020/21,2020-12-23,Brisbane Cricket Ground,Adelaide Strikers,Brisbane Heat,0,0,1,0,0.5,0.25,1,0,1516.142266819503,1445.1363332964495,0.5,1,0,71.0059335230535
1226881,2020/21,2020-12-23,Brisbane Cricket Ground,Brisbane Heat,Adelaide Strikers,1,1,0,0,0.25,-0.25,1,0,1445.1363332964495,1516.142266819503,0.5,0,1,-71.0059335230535
1226846,2020/21,2020-12-26,Carrara Oval,Melbourne Stars,Sydney Sixers,0,0,1,0,0.375,-0.5,0,0,1541.3844448836746,1570.324779712382,1.0,0,0,-28.940334828707364
1226846,2020/21,2020-12-26,Carrara Oval,Sydney Sixers,Melbourne Stars,0,1,0,0,0.875,0.5,0,0,1570.324779712382,1541.3844448836746,1.0,1,0,28.940334828707364
1226874,2020/21,2020-12-26,Manuka Oval,Sydney Thunder,Melbourne Renegades,0,0,1,0,0.625,0.125,0,0,1483.1342510541947,1455.708788671646,1.0,1,0,27.42546238254863
1226874,2020/21,2020-12-26,Manuka Oval,Melbourne Renegades,Sydney Thunder,0,1,0,0,0.5,-0.125,0,0,1455.708788671646,1483.1342510541947,1.0,0,0,-27.42546238254863
1226868,2020/21,2020-12-27,Brisbane Cricket Ground,Hobart Hurricanes,Brisbane Heat,0,0,1,0,0.75,0.625,1,0,1511.1756989273636,1437.1520620562453,1.0,0,0,74.02363687111824
1226868,2020/21,2020-12-27,Brisbane Cricket Ground,Brisbane Heat,Hobart Hurricanes,1,1,0,0,0.125,-0.625,1,0,1437.1520620562453,1511.1756989273636,1.0,1,1,-74.02363687111824
1226845,2020/21,2020-12-28,Adelaide Oval,Adelaide Strikers,Perth Scorchers,1,0,1,0,0.5,0.25,0,0,1524.1265380597072,1476.9934366347863,1.0,1,0,47.133101424920824
1226845,2020/21,2020-12-28,Adelaide Oval,Perth Scorchers,Adelaide Strikers,0,1,0,0,0.25,-0.25,0,0,1476.9934366347863,1524.1265380597072,1.0,0,0,-47.133101424920824
1226854,2020/21,2020-12-29,Manuka Oval,Sydney Thunder,Melbourne Stars,0,0,1,0,0.75,0.375,0,0,1492.3465182412795,1532.2154935210547,1.0,1,0,-39.86897527977521
1226854,2020/21,2020-12-29,Manuka Oval,Melbourne Stars,Sydney Thunder,0,1,0,0,0.375,-0.375,0,0,1532.2154935210547,1492.3465182412795,1.0,0,0,39.86897527977521
1226877,2020/21,2020-12-29,Carrara Oval,Melbourne Renegades,Sydney Sixers,0,1,1,1,0.375,-0.5,0,0,1446.4965214845613,1579.493731075002,1.0,0,0,-132.99720959044066
1226877,2020/21,2020-12-29,Carrara Oval,Sydney Sixers,Melbourne Renegades,0,0,0,0,0.875,0.5,0,0,1579.493731075002,1446.4965214845613,1.0,1,0,132.99720959044066
1226875,2020/21,2020-12-30,Brisbane Cricket Ground,Hobart Hurricanes,Brisbane Heat,0,0,1,0,0.625,0.375,1,0,1499.0767905251787,1449.2509704584302,1.0,1,0,49.82582006674852
1226875,2020/21,2020-12-30,Brisbane Cricket Ground,Brisbane Heat,Hobart Hurricanes,1,1,0,0,0.25,-0.375,1,0,1449.2509704584302,1499.0767905251787,1.0,0,1,-49.82582006674852
1226870,2020/21,2020-12-31,Adelaide Oval,Adelaide Strikers,Perth Scorchers,1,0,1,0,0.5,0.375,0,0,1532.7781996593817,1468.3417750351118,1.0,0,0,64.43642462426988
1226870,2020/21,2020-12-31,Adelaide Oval,Perth Scorchers,Adelaide Strikers,0,1,0,0,0.125,-0.375,0,0,1468.3417750351118,1532.7781996593817,1.0,1,0,-64.43642462426988
1226856,2020/21,2021-01-01,Carrara Oval,Melbourne Renegades,Sydney Thunder,0,0,1,0,0.25,-0.5,0,0,1440.147859587556,1503.489029109041,1.0,0,0,-63.34116952148497
1226856,2020/21,2021-01-01,Carrara Oval,Sydney Thunder,Melbourne Renegades,0,1,0,0,0.75,0.5,0,0,1503.489029109041,1440.147859587556,1.0,1,0,63.34116952148497
1226832,2020/21,2021-01-02,Brisbane Cricket Ground,Sydney Sixers,Brisbane Heat,0,1,1,1,0.875,0.625,0,0,1585.8423929720072,1440.6753215648946,1.0,0,0,145.16707140711264
1226832,2020/21,2021-01-02,Brisbane Cricket Ground,Brisbane Heat,Sydney Sixers,1,0,0,0,0.25,-0.625,0,0,1440.6753215648946,1585.8423929720072,1.0,1,0,-145.16707140711264
1226844,2020/21,2021-01-02,Bellerive Oval,Hobart Hurricanes,Melbourne Stars,1,0,1,0,0.625,0.25,0,0,1507.6524394187143,1521.0729826532931,1.0,1,0,-13.420543234578872
1226844,2020/21,2021-01-02,Bellerive Oval,Melbourne Stars,Hobart Hurricanes,0,1,0,0,0.375,-0.25,0,0,1521.0729826532931,1507.6524394187143,1.0,0,0,13.420543234578872
1226842,2020/21,2021-01-03,Carrara Oval,Adelaide Strikers,Sydney Sixers,0,0,1,0,0.375,-0.375,0,0,1520.9445459795807,1571.8914325703056,1.0,0,0,-50.946886590724944
1226842,2020/21,2021-01-03,Carrara Oval,Sydney Sixers,Adelaide Strikers,0,1,0,0,0.75,0.375,0,0,1571.8914325703056,1520.9445459795807,1.0,1,0,50.946886590724944
1226853,2020/21,2021-01-03,Perth Stadium,Perth Scorchers,Melbourne Renegades,1,0,1,0,0.25,0.0,0,0,1480.1754287149129,1431.9510316990084,1.0,1,0,48.224397015904515
1226853,2020/21,2021-01-03,Perth Stadium,Melbourne Renegades,Perth Scorchers,0,1,0,0,0.25,0.0,0,0,1431.9510316990084,1480.1754287149129,1.0,0,0,-48.224397015904515
1226851,2020/21,2021-01-04,Brisbane Cricket Ground,Sydney Thunder,Brisbane Heat,0,1,1,1,0.75,0.375,0,0,1511.6858569975886,1454.6262819665963,1.0,0,0,57.05957503099239
1226851,2020/21,2021-01-04,Brisbane Cricket Ground,Brisbane Heat,Sydney Thunder,1,0,0,0,0.375,-0.375,0,0,1454.6262819665963,1511.6858569975886,1.0,1,0,-57.05957503099239
1226879,2020/21,2021-01-04,Bellerive Oval,Melbourne Stars,Hobart Hurricanes,0,0,1,0,0.375,-0.25,1,0,1510.6869003709537,1518.0385217010537,1.0,1,0,-7.351621330099988
1226879,2020/21,2021-01-04,Bellerive Oval,Hobart Hurricanes,Melbourne Stars,1,1,0,0,0.625,0.25,1,0,1518.0385217010537,1510.6869003709537,1.0,0,1,7.351621330099988
1226833,2020/21,2021-01-05,Adelaide Oval,Adelaide Strikers,Melbourne Renegades,1,1,1,1,0.375,0.125,1,1,1512.4004947197286,1423.330195915633,1.0,1,1,89.0702988040955
1226833,2020/21,2021-01-05,Adelaide Oval,Melbourne Renegades,Adelaide Strikers,0,0,0,0,0.25,-0.125,1,1,1423.330195915633,1512.4004947197286,1.0,0,0,-89.0702988040955
1226829,2020/21,2021-01-06,Perth Stadium,Perth Scorchers,Sydney Sixers,1,0,1,0,0.375,-0.375,0,0,1488.796264498288,1580.4354838301576,1.0,1,0,-91.63921933186953
1226829,2020/21,2021-01-06,Perth Stadium,Sydney Sixers,Perth Scorchers,0,1,0,0,0.75,0.375,0,0,1580.4354838301576,1488.796264498288,1.0,0,0,91.63921933186953
1226835,2020/21,2021-01-07,Carrara Oval,Brisbane Heat,Melbourne Stars,0,0,1,0,0.375,-0.125,0,0,1466.2539808582615,1520.8984654681594,1.0,1,0,-54.64448460989797
1226835,2020/21,2021-01-07,Carrara Oval,Melbourne Stars,Brisbane Heat,0,1,0,0,0.5,0.125,0,0,1520.8984654681594,1466.2539808582615,1.0,0,0,54.64448460989797
1226871,2020/21,2021-01-07,Perth Stadium,Sydney Thunder,Hobart Hurricanes,0,0,1,0,0.625,0.0,0,0,1500.0581581059234,1507.826956603848,1.0,1,0,-7.768798497924536
1226871,2020/21,2021-01-07,Perth Stadium,Hobart Hurricanes,Sydney Thunder,0,1,0,0,0.625,0.0,0,0,1507.826956603848,1500.0581581059234,1.0,0,0,7.768798497924536
1226826,2020/21,2021-01-08,Adelaide Oval,Adelaide Strikers,Melbourne Renegades,1,1,1,1,0.5,0.375,1,1,1519.8915707596905,1415.8391198756713,1.0,0,1,104.05245088401921
1226826,2020/21,2021-01-08,Adelaide Oval,Melbourne Renegades,Adelaide Strikers,0,0,0,0,0.125,-0.375,1,1,1415.8391198756713,1519.8915707596905,1.0,1,0,-104.05245088401921
1226878,2020/21,2021-01-09,Perth Stadium,Perth Scorchers,Sydney Thunder,1,0,1,0,0.375,-0.375,0,0,1501.374344117031,1510.281724842124,1.0,1,0,-8.907380725093162
1226878,2020/21,2021-01-09,Perth Stadium,Sydney Thunder,Perth Scorchers,0,1,0,0,0.75,0.375,0,0,1510.281724842124,1501.374344117031,1.0,0,0,8.907380725093162
1226855,2020/21,2021-01-10,Carrara Oval,Brisbane Heat,Sydney Sixers,0,0,1,0,0.5,-0.125,0,0,1477.8139339510153,1567.8574042114149,1.0,0,0,-90.04347026039954
1226855,2020/21,2021-01-10,Carrara Oval,Sydney Sixers,Brisbane Heat,0,1,0,0,0.625,0.125,0,0,1567.8574042114149,1477.8139339510153,1.0,1,0,90.04347026039954
1226876,2020/21,2021-01-11,Adelaide Oval,Melbourne Stars,Adelaide Strikers,0,1,1,1,0.375,-0.125,0,0,1509.3385123754056,1506.9831397339526,1.0,0,0,2.355372641452959
